gene_id	gene_name	MM1S monoculture-1	MM1S monoculture-2	MM1S monoculture-3	MM1S cocultured-1	MM1S cocultured-2	MM1S cocultured-3
ENSG00000140538	NTRK3	38.96238873381345	27.580918572690372	21.118862312211533	44.669950449778625	42.091997693801986	35.18156193372453
ENSG00000140543	DET1	72.35872193422497	103.83404639130494	101.86745350596152	90.21578228092545	95.91455212194224	95.33068394944712
ENSG00000140545	MFGE8	972.6682044619856	940.996045421201	962.7716642331728	563.1917282197579	548.5760355175833	553.8258781825024
ENSG00000140548	ZNF710	1134.0838149306414	1032.6620395010248	1095.696268198269	832.0873122997979	738.3350415142316	749.0268024599417
ENSG00000140553	UNC45A	3065.505085021108	2788.917589791456	2892.0418507546146	2180.0687582254704	2315.0598731591094	2115.433272402017
ENSG00000140557	ST8SIA2	345.0954430709191	265.26354039028683	305.60236051788456	409.0366050989533	375.3778154988243	339.3318392962463
ENSG00000140563	MCTP2	606.7000531408094	683.0333364178027	714.314460560096	878.509025512313	915.673458027463	991.8930687121045
ENSG00000140564	FURIN	2255.6440049111284	2255.145695061154	2176.4851041761535	1232.3651035850692	1262.7599308140598	1120.1355364060037
ENSG00000140575	IQGAP1	10320.858472810512	10240.632825342449	10635.210603226056	14229.568921707913	14119.450111648792	14803.493350435574
ENSG00000140577	CRTC3	706.889052742044	649.7739934330879	652.2001596418268	538.6670495414481	491.9933500931282	528.8583181005042
ENSG00000140598	EFL1	1134.0838149306414	1155.1537661032673	1152.8414250430767	1173.6810510333992	1217.9078021239427	1321.0109061566245
ENSG00000140612	SEC11A	2824.7731832014747	2467.681008768356	2592.6509203285573	3079.5989368906203	3144.4792375517322	3376.2950565429187
ENSG00000140632	GLYR1	3815.531068147017	3783.4530653831735	3844.875226840865	4069.344897836696	4161.587509693767	4169.582533693675
ENSG00000140650	PMM2	1145.2159259974453	1121.0832196311205	1111.845986437019	1318.2014789591535	1380.755530906521	1321.0109061566245
ENSG00000140688	C16orf58	1161.914092597651	1130.8176614803053	1219.9248700348073	767.2720900785505	692.792880075036	739.9476897028514
ENSG00000140691	ARMC5	1381.7732861670268	1260.6102194694365	1239.8014463286536	535.1635240159753	505.79400507470257	421.04385411005813
ENSG00000140694	PARN	1636.4203268201647	1545.342643558093	1545.4038068465381	1481.1154158936404	1483.5704105192503	1616.082070762056
ENSG00000140718	FTO	1196.701939681413	1035.095649963321	1146.6299949512497	1361.995548027564	1284.1509460355	1406.127588254345
ENSG00000140740	UQCRC2	4742.279314458437	4605.20219815186	4982.809219663557	4783.188223651786	4666.001449270312	4895.9115542608915
ENSG00000140743	CDR2	1359.5090640334192	1343.3529751875076	1337.942041779519	1512.6471456228958	1431.1279215892675	1446.983595661251
ENSG00000140749	IGSF6	19.481194366906724	32.44813949728279	34.78400851423076	31.5317297292555	20.010949723282913	28.37222736590688
ENSG00000140750	ARHGAP17	1715.736618171142	1621.5957713767075	1682.0552688667303	1351.4849714511454	1422.1574958512442	1377.7553608884382
ENSG00000140807	NKD1	37.570874850462964	39.74897088417142	40.99543860605768	28.028204203782668	22.081047970519077	34.04667283908826
ENSG00000140829	DHX38	3918.5030955149523	3535.22479822896	3487.096853551634	3712.861175619835	3808.290742165462	3675.9057775268957
ENSG00000140830	TXNL4B	1110.4280789136833	944.2408593709292	936.6836578474998	1178.9363393216083	1081.2813178063561	1209.7917748822695
ENSG00000140832	MARVELD3	493.98742858942046	421.0146099772442	468.3418289237499	381.0084008951706	349.1565710338329	352.9505084318816
ENSG00000140836	ZFHX3	242.12341570298355	195.5000404711288	151.5588942405769	209.3356501470018	205.6297592254589	223.57315164334622
ENSG00000140848	CPNE2	484.2468314059671	493.2117203586984	499.39897938288453	352.98019669138796	339.4961125467308	295.0711646054316
ENSG00000140853	NLRC5	364.5766374378258	365.8527728318635	372.6858055096153	218.97034534205207	224.26064345058438	195.20092427743936
ENSG00000140854	KATNB1	1850.7134648561387	1836.564695546206	1805.0415846849035	954.7107056913471	967.425914208367	888.6181611002036
ENSG00000140859	KIFC3	180.89680483556242	156.56227307438948	207.4617650670192	105.98164714555321	92.46438837654863	103.27490761190104
ENSG00000140905	GCSH	59.83509698407065	67.32988945686179	91.92916535903844	57.80817117030175	86.25409363484015	79.44223662453926
ENSG00000140931	CMTM3	82.09931911767833	77.8755347934787	69.56801702846153	39.414662161569375	50.37239068274664	56.74445473181376
ENSG00000140932	CMTM2	18.089680483556243	12.168052311481047	16.149718238749998	7.007051050945667	26.221244464991404	6.809334567817651
ENSG00000140939	NOL3	679.0587750750343	603.5353946494599	690.7110262111537	819.824972960643	808.0283491711824	798.9619226239378
ENSG00000140941	MAP1LC3B	1104.8620233802812	1125.1392370682809	1233.5900162368266	1375.133768748087	1432.5079870874251	1560.4725051248786
ENSG00000140943	MBTPS1	3471.8271389594483	3598.4986702486617	3684.62033047173	3226.7470089604794	3040.284292440845	3086.898337410669
ENSG00000140948	ZCCHC14	371.5342068545782	335.0270403094448	345.35551310557685	268.89558408003995	257.382215406363	250.81048991461682
ENSG00000140950	TLDC1	101.58051348458505	127.35894752683495	77.02173313865383	56.932289788933545	93.15442112562735	87.3864602869932
ENSG00000140961	OSGIN1	36.17936096711249	14.601662773777257	65.84115897336537	18.393509008732376	20.010949723282913	20.428003703452955
ENSG00000140968	IRF8	219.85919356937586	274.1867787520396	306.8446465362499	251.3779564526758	286.36359086766925	274.6431609019786
ENSG00000140983	RHOT2	3578.973707977435	3391.6417809534837	3401.3791182844225	2006.6442447145653	1992.8145793393467	1878.2414516230356
ENSG00000140987	ZSCAN32	36.17936096711249	61.6514650448373	39.7531525876923	75.32579879766591	80.04379889313165	70.36312386744906
ENSG00000140988	RPS2	13686.930556635323	12486.85528204185	12058.870380272787	10983.552522357333	10910.10779568366	10338.839652136468
ENSG00000140990	NDUFB10	2206.9410189938617	2015.8406662686934	2105.6748011293266	1552.9376891658333	1422.847528600323	1448.1184847558873
ENSG00000140992	PDPK1	2039.959352991804	2189.4382125791562	2159.093099919038	2210.724606573358	2296.428988933984	2468.3837808338985
ENSG00000140993	TIGD7	32.00481931706104	32.44813949728279	27.330292404038456	63.063459458511	46.92222693735304	68.09334567817652
ENSG00000140995	DEF8	935.0973296115227	864.7429176025864	941.6528019209613	559.6882026942851	583.7677057205981	574.2538818859553
ENSG00000141002	TCF25	2472.7201707138033	2437.6664797333697	2407.5503035921147	1868.2549864583884	1903.110321959113	1732.9756475095924
ENSG00000141012	GALNS	61.22661086742113	62.462668532269376	57.14515684480768	35.035255254728334	44.85212869011687	36.31645102836081
ENSG00000141013	GAS8	58.44358310072017	70.57470340659007	59.62972888153845	60.435815314406376	62.79298016616362	46.53045288008729
ENSG00000141026	MED9	443.8929287888032	413.7137785903556	397.531525876923	458.08596245557294	480.95282610786865	467.57430699014543
ENSG00000141027	NCOR1	7145.423791004716	7212.410206758533	7507.134408982018	8180.732101979066	8179.64820757916	8252.913496194993
ENSG00000141028	CDRT15P1	72.35872193422497	81.93155223063906	120.50174378144229	49.925238737987875	39.33186669748711	53.33978744790494
ENSG00000141030	COPS3	3713.950554662432	3768.8514026093962	4061.0329940364413	4076.3519488876414	4370.66743266462	4322.792561469572
ENSG00000141034	GID4	718.0211638088477	739.0063770506156	657.1693037152884	826.8320240115887	877.0316240790546	855.7063773557516
ENSG00000141068	KSR1	349.2699847209705	348.81749959579	411.19667207894224	359.1113663609654	294.64398385661394	251.94537900925312
ENSG00000141076	UTP4	4248.291885869016	4084.4095592204712	4193.957598001538	3797.8216696125514	3650.9632753755136	3755.3480141514347
ENSG00000141084	RANBP10	1302.4569948160495	1215.9940276606726	1232.3477302184613	924.0548573434598	978.4664381936266	926.0695012232006
ENSG00000141098	GFOD2	679.0587750750343	725.2159177642704	777.6710474967306	737.4921231120314	710.7337315510828	674.1241222139475
ENSG00000141101	NOB1	1685.1233127374317	1606.9941086029303	1679.5706968299996	1109.74171019352	1161.3251166994876	1132.6193164470028
ENSG00000141127	PRPSAP2	705.4975388586935	718.7262898648138	747.8561830559614	842.5978888762164	872.2013948355035	929.4741685071094
ENSG00000141179	PCTP	327.0057625873628	326.10380194769203	382.6240936565384	383.63604503927525	373.9977500006668	413.09963044760417
ENSG00000141198	TOM1L1	409.1050817050412	355.30712749524656	372.6858055096153	440.5683348282088	384.3482412368477	352.9505084318816
ENSG00000141219	C17orf80	745.8514414758574	708.1806445281969	713.0721745417306	836.4667192066389	918.4335890237778	952.1719503998349
ENSG00000141232	TOB1	925.3567324280693	940.996045421201	996.3133867290383	1526.661247724787	1584.3151918847436	1631.970518086964
ENSG00000141252	VPS53	1562.6700910025893	1538.8530156586364	1593.852961562788	1782.4186110843038	1799.6054095973047	1771.5618767272256
ENSG00000141258	SGSM2	930.9227879614713	1009.9483418529269	992.5865286739421	626.255187678269	692.1028473259573	574.2538818859553
ENSG00000141279	NPEPPS	2934.7027799861626	2819.7433223138746	2865.9538443689416	3775.924635078346	3864.873427589917	4018.6422841070507
ENSG00000141293	SKAP1	264.38763783659124	227.9481799684116	279.5143541322115	316.1931786739232	323.6253593179202	297.3409427947041
ENSG00000141294	LRRC46	59.83509698407065	51.105819708220395	70.8103030468269	43.794069068410415	53.132521679061526	46.53045288008729
ENSG00000141295	SCRN2	562.171608873594	509.4357901073398	526.7292717869229	379.2566381324342	351.22666928106906	285.99205184834136
ENSG00000141298	SSH2	1313.5891058828533	1164.8882079524521	1263.4048806775959	1846.3579519241832	1861.0183242653109	1788.5852131467698
ENSG00000141314	RHBDL3	420.237192771845	399.9233193040104	457.16125475846144	178.6798017991145	193.20916974204192	188.39158970962168
ENSG00000141337	ARSG	219.85919356937586	205.23448232031365	227.33834136086534	218.09446396068387	186.9988750003334	224.70804073798251
ENSG00000141349	G6PC3	2550.64494818143	2298.9506833824857	2304.440564067788	1521.4059594365779	1496.6810327517462	1370.9460263206206
ENSG00000141367	CLTC	14421.649887044377	15027.544604679093	14778.234474474611	19359.606172381507	19046.97397281994	20071.648527737165
ENSG00000141376	BCAS3	258.8215823031893	182.5207846722157	197.5234769200961	134.00985134933586	141.45671356113783	169.09847510080502
